Date,Time,Temp Out,Hi Temp,Low Temp,Out Hum,Dew Pt.,Wind Speed,Wind Dir,Wind Run,Hi Speed,Hi Dir,Wind Chill,Heat Index,THW Index,THSW Index,Bar  ,Rain,Rain Rate,Solar Rad.,Solar Energy,Hi Solar Rad. ,UV  Index,UV  Dose,Hi  UV ,Heat D-D ,Cool D-D ,In  Temp,In Hum,In  Dew,In  Heat,In  EMC,In Air Density,ET ,Wind Samp,Wind Tx ,ISS  Recept,Arc. Int.
2017-01-25,1455,83.8,83.8,83.8,62,69.4,0.9,SW,0.05,4.9,SW,83.8,87.9,87.9,90.3,758.2,0,0,128,0.18,128,1.2,0.01,1.2,0,0.013,92.5,42,66.1,96.4,7.65,1.1237,0,23,1,100,1
2017-01-25,1456,83.8,83.8,83.8,62,69.4,0.4,SW,0.03,4,SW,83.8,87.9,87.9,90.5,758.1,0,0,135,0.19,135,1.2,0.01,1.2,0,0.013,92.5,42,66.1,96.4,7.65,1.1236,0,24,1,100,1
2017-01-25,1457,83.8,83.8,83.8,62,69.4,1.3,SW,0.08,4.5,SW,83.8,87.9,87.9,90.7,758.1,0,0,142,0.2,142,1.3,0.01,1.3,0,0.013,92.4,42,66,96.2,7.65,1.1239,0,23,1,100,1
2017-01-25,1458,83.8,83.8,83.8,62,69.4,0,SSW,0,0.4,SSW,83.8,87.9,87.9,90.9,758.1,0,0,151,0.22,153,1.3,0.01,1.3,0,0.013,92.4,42,66,96.2,7.65,1.1239,0,23,1,100,1
2017-01-25,1459,83.8,83.8,83.8,62,69.4,0,SW,0,0.9,SW,83.8,87.9,87.9,91.2,758.2,0,0,162,0.23,162,1.3,0.01,1.3,0,0.013,92.4,42,66,96.2,7.65,1.124,0,24,1,100,1
2017-01-25,1500,83.8,83.8,83.8,62,69.4,0,---,0,0,---,83.8,87.9,87.9,91.4,758.1,0,0,169,0.24,169,1.3,0.01,1.3,0,0.013,92.5,42,66.1,96.4,7.65,1.1237,0.15,23,1,100,1
2017-01-25,1501,83.8,83.8,83.8,62,69.4,0,WSW,0,0.4,WSW,83.8,87.9,87.9,91.6,758.2,0,0,176,0.25,176,1.4,0.01,1.4,0,0.013,92.5,42,66.1,96.4,7.65,1.1237,0,24,1,100,1
2017-01-25,1502,83.9,83.9,83.8,62,69.5,0,WSW,0,0.9,WSW,83.9,88.1,88.1,92,758.2,0,0,186,0.27,186,1.4,0.01,1.4,0,0.013,92.5,43,66.7,96.9,7.85,1.1231,0,23,1,100,1
2017-01-25,1503,83.9,83.9,83.9,62,69.5,0.9,SW,0.05,3.1,SW,83.9,88.1,88.1,92,758.2,0,0,186,0.27,186,1.5,0.01,1.5,0,0.013,92.4,43,66.7,96.7,7.85,1.1234,0,24,1,100,1
2017-01-25,1504,83.9,83.9,83.9,62,69.5,0,W,0,0.9,WSW,83.9,88.1,88.1,92.3,758.2,0,0,197,0.28,197,1.4,0.01,1.4,0,0.013,92.4,43,66.7,96.7,7.85,1.1234,0,23,1,100,1
2017-01-25,1505,84,84,83.9,63,70,0.4,SW,0.03,1.8,SW,84,88.6,88.6,94.9,758.1,0,0,287,0.41,287,1.4,0.01,1.4,0,0.013,92.4,43,66.7,96.7,7.85,1.1233,0,23,1,100,1
2017-01-25,1506,84,84,84,63,70,0.9,SW,0.05,2.2,WSW,84,88.6,88.6,93.9,758.2,0,0,243,0.35,243,1.4,0.01,1.4,0,0.013,92.4,43,66.7,96.7,7.85,1.1234,0,24,1,100,1
2017-01-25,1507,84.1,84.1,84,62,69.7,0,SSW,0,0.4,SW,84.1,88.5,88.5,92.3,758.2,0,0,183,0.26,183,1.3,0.01,1.3,0,0.013,92.4,43,66.7,96.7,7.85,1.1234,0,23,1,100,1
2017-01-25,1508,84.1,84.1,84.1,62,69.7,0.4,SW,0.03,1.8,S,84.1,88.5,88.5,92,758.2,0,0,172,0.25,172,1.3,0.01,1.3,0,0.013,92.4,43,66.7,96.7,7.85,1.1234,0,24,1,100,1
2017-01-25,1509,84.1,84.1,84.1,62,69.7,0.4,WSW,0.03,3.6,WSW,84.1,88.5,88.5,91.8,758.2,0,0,163,0.23,163,1.3,0.01,1.3,0,0.013,92.4,43,66.7,96.7,7.85,1.1234,0,23,1,100,1
2017-01-25,1510,84.1,84.1,84.1,62,69.7,0.4,SW,0.03,3.1,SW,84.1,88.5,88.5,91.6,758.2,0,0,155,0.22,156,1.3,0.01,1.3,0,0.013,92.4,43,66.7,96.7,7.85,1.1234,0,23,1,100,1
2017-01-25,1511,84.2,84.2,84.1,62,69.8,0.4,SW,0.03,3.1,SW,84.2,88.7,88.7,91.7,758.2,0,0,153,0.22,153,1.2,0.01,1.2,0,0.013,92.5,43,66.7,96.9,7.85,1.1231,0,24,1,100,1
2017-01-25,1512,84.1,84.2,84.1,62,69.7,0,---,0,0,---,84.1,88.5,88.5,91.4,758.1,0,0,151,0.22,151,1.2,0.01,1.2,0,0.013,92.5,43,66.7,96.9,7.85,1.1231,0,23,1,100,1
2017-01-25,1513,84.1,84.2,84.1,62,69.7,0.4,WSW,0.03,3.6,SW,84.1,88.5,88.5,91.5,758.2,0,0,153,0.22,153,1.2,0.01,1.2,0,0.013,92.4,43,66.7,96.7,7.85,1.1234,0,24,1,100,1
2017-01-25,1514,84.1,84.1,84.1,62,69.7,0.4,SSW,0.03,4.5,WSW,84.1,88.5,88.5,91.4,758.2,0,0,151,0.22,151,1.2,0.01,1.2,0,0.013,92.4,43,66.7,96.7,7.85,1.1234,0,23,1,100,1
2017-01-25,1515,84.1,84.1,84.1,62,69.7,0.4,WSW,0.03,2.7,SW,84.1,88.5,88.5,91.4,758.2,0,0,149,0.21,149,1.2,0.01,1.2,0,0.013,92.4,43,66.7,96.7,7.85,1.1234,0,24,1,100,1
2017-01-25,1516,84.1,84.1,84.1,62,69.7,0.4,WSW,0.03,3.1,WSW,84.1,88.5,88.5,91.3,758.2,0,0,148,0.21,148,1.1,0.01,1.1,0,0.013,92.4,43,66.7,96.7,7.85,1.1234,0,23,1,100,1
2017-01-25,1517,84.1,84.1,84.1,63,70.1,0.4,SW,0.03,3.1,SW,84.1,88.8,88.8,91.6,758.2,0,0,144,0.21,144,1.1,0.01,1.1,0,0.013,92.5,43,66.7,96.9,7.85,1.1231,0,23,1,100,1
2017-01-25,1518,84.1,84.1,84.1,63,70.1,0.4,SW,0.03,3.1,WSW,84.1,88.8,88.8,91.4,758.2,0,0,139,0.2,139,1.1,0.01,1.1,0,0.013,92.5,43,66.7,96.9,7.85,1.1231,0,24,1,100,1
2017-01-25,1519,84,84.1,84,63,70,0.9,WSW,0.05,4.5,SW,84,88.6,88.6,91.1,758.2,0,0,135,0.19,135,1.1,0.01,1.1,0,0.013,92.5,43,66.7,96.9,7.85,1.1231,0,23,1,100,1
2017-01-25,1520,83.9,84,83.9,63,70,0,SSW,0,0.4,WSW,83.9,88.4,88.4,90.8,758.2,0,0,132,0.19,132,1.1,0.01,1.1,0,0.013,92.4,43,66.7,96.7,7.85,1.1234,0,24,2,100,1
2017-01-25,1521,83.9,83.9,83.9,63,70,1.3,SW,0.08,4,SW,83.9,88.4,88.4,90.8,758.1,0,0,130,0.19,130,1.1,0.01,1.1,0,0.013,92.4,43,66.7,96.7,7.85,1.1233,0,23,1,100,1
2017-01-25,1522,83.8,83.9,83.8,63,69.9,0.9,WSW,0.05,4,WSW,83.8,88.2,88.2,90.4,758.1,0,0,125,0.18,127,1.1,0.01,1.1,0,0.013,92.4,43,66.7,96.7,7.85,1.1233,0,23,1,100,1
2017-01-25,1523,83.8,83.8,83.8,63,69.9,0.4,WSW,0.03,2.7,WSW,83.8,88.2,88.2,90.2,758.1,0,0,118,0.17,118,1.1,0.01,1.1,0,0.013,92.5,43,66.7,96.9,7.85,1.1231,0,24,1,100,1
2017-01-25,1524,83.7,83.8,83.7,63,69.8,0,WSW,0,2.2,WSW,83.7,87.9,87.9,89.9,758.1,0,0,116,0.17,116,1.1,0.01,1.1,0,0.013,92.4,43,66.7,96.7,7.85,1.1233,0,23,1,100,1
2017-01-25,1525,83.6,83.7,83.6,63,69.7,0.4,WSW,0.03,3.6,WSW,83.6,87.7,87.7,89.5,758.1,0,0,111,0.16,111,1.1,0.01,1.1,0,0.013,92.4,43,66.7,96.7,7.85,1.1233,0,24,1,100,1
2017-01-25,1526,83.6,83.6,83.6,63,69.7,0.4,WSW,0.03,3.6,WSW,83.6,87.7,87.7,89.5,758.1,0,0,109,0.16,109,1.1,0.01,1.1,0,0.013,92.4,43,66.7,96.7,7.85,1.1233,0,23,1,100,1
2017-01-25,1527,83.6,83.6,83.6,63,69.7,0.4,SSW,0.03,4.5,SSW,83.6,87.7,87.7,89.6,758.1,0,0,114,0.16,116,1.1,0.01,1.1,0,0.013,92.4,43,66.7,96.7,7.85,1.1233,0,24,1,100,1
2017-01-25,1528,83.6,83.6,83.6,64,70.1,1.3,SW,0.08,4,WSW,83.6,88,88,90.1,758.1,0,0,120,0.17,120,1.1,0.01,1.1,0,0.013,92.3,43,66.6,96.5,7.86,1.1236,0,23,1,100,1
2017-01-25,1529,83.5,83.6,83.5,63,69.6,0.9,SW,0.05,4.9,SW,83.5,87.5,87.5,89.6,758.1,0,0,120,0.17,120,1.1,0.01,1.1,0,0.013,92.4,43,66.7,96.7,7.85,1.1233,0,23,1,100,1
2017-01-25,1530,83.5,83.5,83.5,64,70,0.4,SSW,0.03,3.6,SSW,83.5,87.8,87.8,89.9,758.2,0,0,121,0.17,121,1.1,0.01,1.1,0,0.013,92.3,43,66.6,96.5,7.86,1.1237,0,24,1,100,1
2017-01-25,1531,83.5,83.5,83.5,64,70,0.4,SSW,0.03,1.8,SSW,83.5,87.8,87.8,90,758.2,0,0,123,0.18,123,1.1,0.01,1.1,0,0.013,92.4,43,66.7,96.7,7.85,1.1235,0,23,1,100,1
2017-01-25,1532,83.5,83.5,83.4,64,70,0.4,SW,0.03,3.6,WSW,83.5,87.8,87.8,90,758.2,0,0,125,0.18,125,1.1,0.01,1.1,0,0.013,92.4,43,66.7,96.7,7.85,1.1234,0,24,1,100,1
2017-01-25,1533,83.4,83.4,83.4,64,69.9,1.3,SW,0.08,3.6,SW,83.4,87.6,87.6,89.9,758.2,0,0,130,0.19,130,1.1,0.01,1.1,0,0.013,92.4,43,66.7,96.7,7.85,1.1234,0,23,1,100,1
2017-01-25,1534,83.4,83.4,83.4,64,69.9,2.2,WSW,0.13,7.2,W,83.4,87.6,87.6,90.2,758.2,0,0,142,0.2,142,1.1,0.01,1.1,0,0.013,92.4,43,66.7,96.7,7.85,1.1234,0,23,1,100,1
2017-01-25,1535,83.3,83.4,83.3,64,69.8,3.1,SW,0.19,6.3,SW,83.3,87.3,87.3,89.9,758.2,0,0,142,0.2,142,1.1,0.01,1.1,0,0.013,92.4,43,66.7,96.7,7.85,1.1234,0,24,1,100,1
2017-01-25,1536,83.3,83.3,83.3,64,69.8,0.9,SW,0.05,4,WSW,83.3,87.3,87.3,90.1,758.1,0,0,149,0.21,149,1.1,0.01,1.1,0,0.013,92.3,43,66.6,96.5,7.86,1.1236,0,23,1,100,1
2017-01-25,1537,83.3,83.3,83.3,64,69.8,0.4,SW,0.03,2.2,SSW,83.3,87.3,87.3,90.1,758.2,0,0,149,0.21,149,1.1,0.01,1.1,0,0.013,92.4,43,66.7,96.7,7.85,1.1234,0,24,1,100,1
2017-01-25,1538,83.3,83.3,83.3,64,69.8,0.4,SW,0.03,3.1,SSW,83.3,87.3,87.3,90,758.2,0,0,146,0.21,146,1.1,0.01,1.1,0,0.013,92.3,43,66.6,96.5,7.86,1.1237,0,23,1,100,1
2017-01-25,1539,83.2,83.2,83.2,64,69.8,0.4,SW,0.03,3.6,SW,83.2,87.1,87.1,90.2,758.1,0,0,161,0.23,169,1.1,0.01,1.1,0,0.013,92.3,43,66.6,96.5,7.86,1.1236,0,24,1,100,1
2017-01-25,1540,83.2,83.2,83.2,64,69.8,0.4,SW,0.03,4.9,SSW,83.2,87.1,87.1,89.7,758.1,0,0,141,0.2,141,1.1,0.01,1.1,0,0.013,92.3,43,66.6,96.5,7.86,1.1236,0,23,1,100,1
2017-01-25,1541,83.2,83.2,83.2,64,69.8,0.4,WSW,0.03,3.6,SW,83.2,87.1,87.1,89.5,758.2,0,0,134,0.19,134,1,0.01,1,0,0.013,92.3,43,66.6,96.5,7.86,1.1237,0,23,1,100,1
2017-01-25,1542,83.2,83.2,83.2,64,69.8,0.4,SW,0.03,3.1,SW,83.2,87.1,87.1,89.4,758.2,0,0,130,0.19,130,1,0.01,1,0,0.013,92.3,43,66.6,96.5,7.86,1.1237,0,24,1,100,1
2017-01-25,1543,83.2,83.2,83.2,64,69.8,0.9,WSW,0.05,3.1,WSW,83.2,87.1,87.1,89.3,758.2,0,0,128,0.18,128,1,0.01,1,0,0.013,92.3,43,66.6,96.5,7.86,1.1237,0,23,1,100,1
2017-01-25,1544,83.2,83.2,83.2,64,69.8,0.4,WSW,0.03,3.1,WSW,83.2,87.1,87.1,89.4,758.2,0,0,130,0.19,130,1,0.01,1,0,0.013,92.3,43,66.6,96.5,7.86,1.1237,0,24,1,100,1
2017-01-25,1545,83.2,83.2,83.2,64,69.8,0.9,SW,0.05,3.1,WSW,83.2,87.1,87.1,89.3,758.2,0,0,127,0.18,127,1,0.01,1,0,0.013,92.2,43,66.5,96.3,7.86,1.124,0,23,1,100,1
2017-01-25,1546,83.2,83.2,83.2,64,69.8,0.4,WSW,0.03,4.5,WSW,83.2,87.1,87.1,89.3,758.2,0,0,127,0.18,127,1,0.01,1,0,0.013,92.3,43,66.6,96.5,7.86,1.1237,0,23,1,100,1
2017-01-25,1547,83.2,83.2,83.2,64,69.8,0.4,SSW,0.03,4.5,SSW,83.2,87.1,87.1,89.3,758.2,0,0,128,0.18,128,1,0.01,1,0,0.013,92.2,43,66.5,96.3,7.86,1.124,0,24,1,100,1
2017-01-25,1548,83.2,83.2,83.2,64,69.8,0.4,SSW,0.03,2.7,SSW,83.2,87.1,87.1,89.4,758.2,0,0,130,0.19,130,1,0.01,1,0,0.013,92.2,43,66.5,96.3,7.86,1.124,0,23,1,100,1
2017-01-25,1549,83.2,83.2,83.2,64,69.8,0.4,SW,0.03,3.6,WSW,83.2,87.1,87.1,89.4,758.2,0,0,130,0.19,130,1,0.01,1,0,0.013,92.3,43,66.6,96.5,7.86,1.1237,0,24,1,100,1
2017-01-25,1550,83.2,83.2,83.2,64,69.8,0.4,SW,0.03,4,SW,83.2,87.1,87.1,89.4,758.2,0,0,132,0.19,132,1,0.01,1,0,0.013,92.2,43,66.5,96.3,7.86,1.124,0,23,1,100,1
2017-01-25,1551,83.2,83.2,83.2,64,69.8,0,SW,0,0.9,SW,83.2,87.1,87.1,89.5,758.3,0,0,137,0.2,139,1,0.01,1,0,0.013,92.2,44,67.1,96.8,8.01,1.1236,0,23,1,100,1
2017-01-25,1552,83.3,83.3,83.3,64,69.8,0.4,SW,0.03,3.6,W,83.3,87.3,87.3,89.8,758.3,0,0,141,0.2,141,1,0.01,1,0,0.013,92.2,44,67.1,96.8,8.01,1.1235,0,24,1,100,1
2017-01-25,1553,83.3,83.3,83.3,64,69.8,0,SW,0,1.8,SW,83.3,87.3,87.3,89.7,758.3,0,0,137,0.2,137,1,0.01,1,0,0.013,92.2,44,67.1,96.8,8.01,1.1236,0,23,1,100,1
2017-01-25,1554,83.3,83.3,83.3,64,69.8,1.3,WSW,0.08,4.5,WSW,83.3,87.3,87.3,89.6,758.3,0,0,134,0.19,134,1,0.01,1,0,0.013,92.2,43,66.5,96.3,7.86,1.1241,0,24,1,100,1
2017-01-25,1555,83.3,83.3,83.3,64,69.8,0.4,WSW,0.03,4.5,WSW,83.3,87.3,87.3,89.5,758.3,0,0,128,0.18,128,0.9,0.01,0.9,0,0.013,92.2,43,66.5,96.3,7.86,1.1241,0,23,1,100,1
2017-01-25,1556,83.3,83.3,83.3,64,69.8,1.3,SW,0.08,5.4,SW,83.3,87.3,87.3,89.5,758.3,0,0,127,0.18,127,0.9,0.01,0.9,0,0.013,92.2,44,67.1,96.8,8.01,1.1236,0,24,1,100,1
2017-01-25,1557,83.3,83.3,83.3,64,69.8,0,SW,0,0.4,SW,83.3,87.3,87.3,89.5,758.3,0,0,127,0.18,127,0.9,0.01,0.9,0,0.013,92.1,44,67.1,96.6,8.01,1.1239,0,23,1,100,1
2017-01-25,1558,83.3,83.4,83.3,64,69.8,0,SW,0,2.2,SSW,83.3,87.3,87.3,89.4,758.3,0,0,123,0.18,123,0.9,0.01,0.9,0,0.013,92.1,44,67.1,96.6,8.01,1.1239,0,23,1,100,1
2017-01-25,1559,83.4,83.4,83.3,64,69.9,0,WSW,0,0.4,WSW,83.4,87.6,87.6,89.6,758.3,0,0,120,0.17,120,0.8,0.01,0.8,0,0.013,92.1,44,67.1,96.6,8.01,1.1239,0,24,1,100,1
2017-01-25,1600,83.3,83.4,83.3,64,69.8,1.8,WSW,0.11,5.8,WSW,83.3,87.3,87.3,89.1,758.3,0,0,114,0.16,114,0.8,0.01,0.8,0,0.013,92.1,44,67.1,96.6,8.01,1.1239,0.13,23,1,100,1
2017-01-25,1601,83.3,83.4,83.3,64,69.8,0.9,SW,0.05,4,SW,83.3,87.3,87.3,89,758.3,0,0,109,0.16,109,0.8,0.01,0.8,0,0.013,92,44,67,96.4,8.01,1.1242,0,24,1,100,1
2017-01-25,1602,83.3,83.3,83.3,64,69.8,0.9,SW,0.05,5.4,WSW,83.3,87.3,87.3,88.8,758.3,0,0,102,0.15,102,0.7,0,0.7,0,0.013,92,44,67,96.4,8.01,1.1242,0,23,1,100,1
2017-01-25,1603,83.3,83.3,83.3,64,69.8,0.4,SW,0.03,3.1,SW,83.3,87.3,87.3,88.6,758.3,0,0,92,0.13,95,0.7,0,0.7,0,0.013,92,44,67,96.4,8.01,1.1242,0,23,1,100,1
2017-01-25,1604,83.3,83.3,83.3,64,69.8,0.9,SW,0.05,4,SW,83.3,87.3,87.3,88.4,758.3,0,0,84,0.12,84,0.7,0,0.7,0,0.013,92,44,67,96.4,8.01,1.1242,0,24,1,100,1
2017-01-25,1605,83.3,83.3,83.3,64,69.8,0,WSW,0,2.2,WSW,83.3,87.3,87.3,88.3,758.3,0,0,79,0.11,79,0.7,0,0.7,0,0.013,92,44,67,96.4,8.01,1.1242,0,23,1,100,1
2017-01-25,1606,83.3,83.3,83.3,64,69.8,0.4,SW,0.03,3.1,SW,83.3,87.3,87.3,88.1,758.3,0,0,74,0.11,74,0.6,0,0.6,0,0.013,92,44,67,96.4,8.01,1.1242,0,24,1,100,1
2017-01-25,1607,83.2,83.3,83.2,64,69.8,0,SW,0,2.2,WSW,83.2,87.1,87.1,87.8,758.3,0,0,70,0.1,70,0.6,0,0.6,0,0.013,92,44,67,96.4,8.01,1.1242,0,23,1,100,1
2017-01-25,1608,83.2,83.2,83.2,64,69.8,0.9,SW,0.05,5.4,SW,83.2,87.1,87.1,87.7,758.3,0,0,65,0.09,67,0.6,0,0.6,0,0.013,92,44,67,96.4,8.01,1.1242,0,24,1,100,1
2017-01-25,1609,83.2,83.2,83.2,64,69.8,0.4,WSW,0.03,2.2,WSW,83.2,87.1,87.1,87.6,758.3,0,0,60,0.09,60,0.6,0,0.6,0,0.013,91.9,44,66.9,96.2,8.01,1.1245,0,23,3,100,1
2017-01-25,1610,83.1,83.2,83.1,64,69.7,0.9,SW,0.05,4.5,SW,83.1,86.9,86.9,87.3,758.4,0,0,56,0.08,56,0.6,0,0.6,0,0.013,92,44,67,96.4,8.01,1.1242,0,23,1,100,1
2017-01-25,1611,83.1,83.1,83.1,64,69.7,0.4,SW,0.03,3.1,SW,83.1,86.9,86.9,87.2,758.3,0,0,53,0.08,53,0,0,0,0,0.013,92,44,67,96.4,8.01,1.1242,0,24,1,100,1
2017-01-25,1612,83.1,83.1,83.1,64,69.7,0.9,SW,0.05,4.5,SW,83.1,86.9,86.9,87.2,758.4,0,0,51,0.07,51,0,0,0,0,0.013,92,44,67,96.4,8.01,1.1242,0,23,1,100,1
2017-01-25,1613,83,83,83,64,69.6,0,WSW,0,0.9,S,83,86.7,86.7,86.9,758.4,0,0,49,0.07,49,0,0,0,0,0.013,91.9,44,66.9,96.2,8.01,1.1245,0,24,1,100,1
2017-01-25,1614,83,83,83,64,69.6,0.4,SSW,0.03,3.6,SW,83,86.7,86.7,86.9,758.4,0,0,48,0.07,49,0,0,0,0,0.013,92,44,67,96.4,8.01,1.1242,0,23,1,100,1
2017-01-25,1615,83,83,83,64,69.6,0.4,SW,0.03,1.8,SW,83,86.7,86.7,86.9,758.4,0,0,47,0.07,47,0,0,0,0,0.013,91.9,44,66.9,96.2,8.01,1.1245,0,23,1,100,1
2017-01-25,1616,82.9,83,82.9,64,69.5,0.4,SW,0.03,4.5,SW,82.9,86.5,86.5,86.7,758.4,0,0,47,0.07,47,0,0,0,0,0.012,91.9,44,66.9,96.2,8.01,1.1245,0,24,1,100,1
2017-01-25,1617,82.9,82.9,82.9,64,69.5,0,SW,0,1.3,WSW,82.9,86.5,86.5,86.7,758.4,0,0,47,0.07,47,0,0,0,0,0.012,91.8,44,66.8,96.1,8.01,1.1248,0,23,1,100,1
2017-01-25,1618,82.8,82.9,82.8,64,69.4,0,SW,0,2.2,SW,82.8,86.3,86.3,86.5,758.4,0,0,47,0.07,47,0,0,0,0,0.012,91.7,44,66.7,95.9,8.02,1.1251,0,24,1,100,1
2017-01-25,1619,82.8,82.8,82.8,64,69.4,0.4,SW,0.03,2.2,SW,82.8,86.3,86.3,86.5,758.4,0,0,47,0.07,47,0,0,0,0,0.012,91.8,44,66.8,96.1,8.01,1.1248,0,23,1,100,1
2017-01-25,1620,82.8,82.8,82.8,64,69.4,0.4,SW,0.03,3.1,SW,82.8,86.3,86.3,86.5,758.4,0,0,47,0.07,47,0,0,0,0,0.012,91.9,44,66.9,96.2,8.01,1.1246,0,23,1,100,1
2017-01-25,1621,82.8,82.8,82.7,64,69.4,0.4,SW,0.03,2.2,SW,82.8,86.3,86.3,86.5,758.4,0,0,47,0.07,47,0,0,0,0,0.012,91.9,44,66.9,96.2,8.01,1.1246,0,24,1,100,1
2017-01-25,1622,82.7,82.8,82.7,64,69.3,0.4,SSW,0.03,4,WSW,82.7,86.2,86.2,86.4,758.4,0,0,47,0.07,47,0,0,0,0,0.012,92,44,67,96.4,8.01,1.1243,0,23,1,100,1
2017-01-25,1623,82.7,82.7,82.7,64,69.3,0.4,SW,0.03,4.9,SW,82.7,86.2,86.2,86.3,758.4,0,0,46,0.07,46,0,0,0,0,0.012,92,44,67,96.4,8.01,1.1243,0,24,1,100,1
2017-01-25,1624,82.7,82.7,82.7,65,69.7,0,SW,0,0.9,SW,82.7,86.4,86.4,86.5,758.4,0,0,46,0.07,46,0,0,0,0,0.012,92.1,44,67.1,96.6,8.01,1.124,0,23,1,100,1
2017-01-25,1625,82.7,82.7,82.7,64,69.3,1.3,SW,0.08,4.5,WSW,82.7,86.2,86.2,86.3,758.4,0,0,44,0.06,44,0,0,0,0,0.012,92.1,44,67.1,96.6,8.01,1.1241,0,24,1,100,1
2017-01-25,1626,82.7,82.7,82.7,64,69.3,0,SW,0,0.9,SW,82.7,86.2,86.2,86.2,758.4,0,0,42,0.06,42,0,0,0,0,0.012,92.2,44,67.1,96.8,8.01,1.1238,0,23,1,100,1
2017-01-25,1627,82.7,82.7,82.7,65,69.7,0.4,WSW,0.03,3.6,SW,82.7,86.4,86.4,86.3,758.5,0,0,35,0.05,35,0,0,0,0,0.012,92.2,44,67.1,96.8,8.01,1.1238,0,23,1,100,1
2017-01-25,1628,82.6,82.7,82.6,64,69.2,1.3,SW,0.08,5.4,SW,82.6,86,86,85.9,758.4,0,0,35,0.05,35,0,0,0,0,0.012,92.2,44,67.1,96.8,8.01,1.1238,0,24,1,100,1
2017-01-25,1629,82.6,82.6,82.6,65,69.6,0,WSW,0,3.6,WSW,82.6,86.2,86.2,86.2,758.5,0,0,40,0.06,40,0,0,0,0,0.012,92.3,44,67.2,97,8,1.1235,0,23,1,100,1
2017-01-25,1630,82.6,82.6,82.6,65,69.6,0,W,0,0.4,W,82.6,86.2,86.2,86.2,758.5,0,0,40,0.06,40,0,0,0,0,0.012,92.3,44,67.2,97,8,1.1236,0,24,1,100,1
2017-01-25,1631,82.6,82.6,82.6,65,69.6,0,WSW,0,2.2,W,82.6,86.2,86.2,86.2,758.5,0,0,39,0.06,39,0,0,0,0,0.012,92.3,43,66.6,96.5,7.86,1.1242,0,23,1,100,1
2017-01-25,1632,82.6,82.6,82.6,65,69.6,0.4,SW,0.03,4,WSW,82.6,86.2,86.2,86.1,758.5,0,0,37,0.05,39,0,0,0,0,0.012,92.4,43,66.7,96.7,7.85,1.1239,0,23,1,100,1
2017-01-25,1633,82.6,82.6,82.6,65,69.6,0.4,WSW,0.03,3.1,WSW,82.6,86.2,86.2,86,758.5,0,0,33,0.05,33,0,0,0,0,0.012,92.4,43,66.7,96.7,7.85,1.1239,0,24,1,100,1
2017-01-25,1634,82.6,82.6,82.6,65,69.6,0.4,SW,0.03,3.1,SW,82.6,86.2,86.2,86,758.5,0,0,32,0.05,32,0,0,0,0,0.012,92.4,43,66.7,96.7,7.85,1.1238,0,23,1,100,1
2017-01-25,1635,82.5,82.6,82.5,65,69.5,0,WSW,0,1.8,WSW,82.5,86.1,86.1,85.8,758.5,0,0,30,0.04,30,0,0,0,0,0.012,92.4,43,66.7,96.7,7.85,1.1239,0,23,1,100,1
2017-01-25,1636,82.5,82.6,82.5,65,69.5,0.4,WSW,0.03,4.9,WSW,82.5,86.1,86.1,85.8,758.5,0,0,28,0.04,28,0,0,0,0,0.012,92.4,43,66.7,96.7,7.85,1.124,0,24,1,100,1
2017-01-25,1637,82.5,82.5,82.5,65,69.5,0.4,SW,0.03,2.2,SW,82.5,86.1,86.1,85.8,758.5,0,0,26,0.04,26,0,0,0,0,0.012,92.4,43,66.7,96.7,7.85,1.1239,0,24,1,100,1
2017-01-25,1638,82.5,82.5,82.5,65,69.5,0,WSW,0,0.4,W,82.5,86.1,86.1,85.7,758.5,0,0,25,0.04,25,0,0,0,0,0.012,92.4,43,66.7,96.7,7.85,1.124,0,23,1,100,1
2017-01-25,1639,82.5,82.5,82.5,65,69.5,0.9,SW,0.05,4,WSW,82.5,86.1,86.1,85.7,758.5,0,0,23,0.03,23,0,0,0,0,0.012,92.4,43,66.7,96.7,7.85,1.124,0,23,1,100,1
2017-01-25,1640,82.5,82.5,82.5,65,69.5,0.9,SW,0.05,5.8,SW,82.5,86.1,86.1,85.6,758.5,0,0,21,0.03,21,0,0,0,0,0.012,92.4,43,66.7,96.7,7.85,1.1239,0,24,1,100,1
2017-01-25,1641,82.5,82.5,82.4,65,69.5,0.4,SW,0.03,2.7,W,82.5,86.1,86.1,85.6,758.5,0,0,21,0.03,21,0,0,0,0,0.012,92.4,43,66.7,96.7,7.85,1.1239,0,23,1,100,1
2017-01-25,1642,82.4,82.5,82.4,66,69.9,0,W,0,0.4,W,82.4,86.1,86.1,85.6,758.5,0,0,21,0.03,21,0,0,0,0,0.012,92.4,43,66.7,96.7,7.85,1.124,0,24,1,100,1
2017-01-25,1643,82.4,82.5,82.4,66,69.9,0.4,WSW,0.03,3.6,WSW,82.4,86.1,86.1,85.6,758.5,0,0,21,0.03,21,0,0,0,0,0.012,92.5,43,66.7,96.9,7.85,1.1236,0,23,1,100,1
2017-01-25,1644,82.4,82.4,82.4,66,69.9,0,SSW,0,0.9,SW,82.4,86.1,86.1,85.7,758.5,0,0,23,0.03,23,0,0,0,0,0.012,92.4,43,66.7,96.7,7.85,1.124,0,23,1,100,1
